SSYUKKA,SYUKKASAKI,SYUKKAKOKU,UKEIRE,HINBAN,NONYUHIBIN,SMAKER,SKOKU,SEBANGO,PLANKANBANSU,SAKUSEITIME,移動工数,高さ,サイズ種類,ストア,納入先,引取済,登録日時,登録者,入車時間,_truck_key,_has_special_hinban,ローカルグループ番号,山通番,グループ番号,グルーピング番号
02N,7371,4,21,551124201000,2026091105,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:10Z,"Kotani, Miki/小谷 美輝",12:30,12:30,,,391,69.0,
02N,7371,4,61,551124201000,2026090805,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",12:30,12:30,,,391,69.0,
02N,7371,4,61,551124201000,2026090905,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",12:30,12:30,,,392,70.0,
02N,8482,W,B7,551124202000,2026082406,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",14:40,14:40,,,393,75.0,
02N,8482,W,B7,551124202000,2026082505,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",14:40,14:40,,,393,75.0,
02N,8482,W,B7,551124202000,2026082605,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",14:40,14:40,,,394,76.0,
02N,8482,W,B7,551124202000,2026082706,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",14:40,14:40,,,394,76.0,
02N,8482,W,B7,551124202000,2026082805,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",14:40,14:40,,,395,77.0,
02N,8482,W,B7,551124202000,2026083105,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",14:40,14:40,,,395,77.0,
02N,1000,K,K5,551124202000,2026083105,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,396,105.0,
02N,1000,K,K5,551124202000,2026090205,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,396,105.0,
02N,1000,K,K5,551124202000,2026090305,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,397,106.0,
02N,1000,K,K5,551124202000,2026090805,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:56Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,397,106.0,
02N,1000,K,K5,551124202000,2026091005,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:56Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,398,107.0,
02N,1000,K,K5,551124201000,2026083105,829,L,715,1,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,398,107.0,
02N,1000,K,K5,551124201000,2026090105,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,399,108.0,
02N,1000,K,K5,551124201000,2026090105,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,399,108.0,
02N,1000,K,K5,551124201000,2026090205,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,400,109.0,
02N,1000,K,K5,551124201000,2026090205,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,400,109.0,
02N,1000,K,K5,551124201000,2026090305,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,401,110.0,
02N,1000,K,K5,551124201000,2026090305,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,401,110.0,
02N,1000,K,K5,551124201000,2026090405,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,402,111.0,
02N,1000,K,K5,551124201000,2026090405,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,402,111.0,
02N,1000,K,K5,551124201000,2026090705,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,403,112.0,
02N,1000,K,K5,551124201000,2026090705,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,403,112.0,
02N,1000,K,K5,551124201000,2026090805,829,L,715,1,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,404,113.0,
02N,1000,K,K5,551124201000,2026090905,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,404,113.0,
02N,1000,K,K5,551124201000,2026090905,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,405,114.0,
02N,1000,K,K5,551124201000,2026091005,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,405,114.0,
02N,1000,K,K5,551124201000,2026091005,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",18:46,18:46,,,406,115.0,
02N,2982,2,W5,671456020000,2026090905,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",22:18,22:18,False,1.0,407,,
02N,2982,2,W5,671466020000,2026090905,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",22:18,22:18,False,1.0,407,,
02N,2982,2,07,617766003000,2026090905,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",22:18,22:18,False,1.0,407,,
02N,2982,2,07,617766004000,2026090905,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",22:18,22:18,False,1.0,407,,
02N,2982,2,W5,671456020000,2026091105,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",22:18,22:18,False,1.0,408,,
02N,2982,2,W5,671466020000,2026091105,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",22:18,22:18,False,1.0,408,,
02N,2982,2,07,617766003000,2026091105,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",22:18,22:18,False,1.0,408,,
02N,2982,2,07,617756003000,2026091105,1000,N,441,1,,72.901,500,21,Q10-B-B,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",22:18,22:18,False,1.0,408,,
02N,2982,2,07,617756002000,2026091205,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:38Z,"Kotani, Miki/小谷 美輝",22:18,22:18,False,1.0,409,,
02N,2982,2,07,617766003000,2026091205,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",22:18,22:18,False,1.0,409,,
02N,2982,2,07,617766004000,2026091105,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",22:18,22:18,False,2.0,409,,
02N,8482,W,B3,581167801100,2026082106,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:22Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,410,,
02N,8482,W,B7,581167801100,2026082106,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,410,,
02N,8482,W,B7,537224207090,2026082106,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,410,,
02N,8482,W,B3,581167801100,2026082406,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:22Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,411,,
02N,8482,W,B7,581167801100,2026082406,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,411,,
02N,8482,W,B3,581167801100,2026082506,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:22Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,412,,
02N,8482,W,B7,581167801100,2026082506,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,412,,
02N,8482,W,B7,537224207090,2026082506,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:33Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,412,,
02N,8482,W,B3,581167801100,2026082606,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:23Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,413,,
02N,8482,W,B7,581167801100,2026082606,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:36Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,413,,
02N,8482,W,B7,537224207090,2026082606,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:33Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,413,,
02N,8482,W,B7,582114202000,2026082706,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-10T10:50:38Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,414,,
02N,8482,W,B3,581167801100,2026082706,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:23Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,414,,
02N,8482,W,B7,581167801100,2026082706,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:36Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,414,,
02N,8482,W,B3,581167801100,2026082806,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:27Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,415,,
02N,8482,W,B7,581167801100,2026082806,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:36Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,415,,
02N,8482,W,B7,537224207090,2026082806,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:33Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,415,,
02N,8482,W,B3,581167801100,2026083106,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:27Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,416,,
02N,8482,W,B7,581167801100,2026083106,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:36Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,416,,
02N,8482,W,B7,537224207090,2026083106,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:33Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,416,,
02N,2982,2,06,486246006000,2026090706,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,417,,
02N,2982,2,06,486236006000,2026090706,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,417,,
02N,2982,2,06,486226006000,2026090706,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,417,,
02N,2982,2,06,486216006000,2026090706,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:16Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,418,,
02N,2982,2,07,616236014000,2026090706,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,418,,
02N,2982,2,07,616246010000,2026090706,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,418,,
02N,2982,2,07,617766003000,2026090706,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,418,,
02N,2982,2,07,617416014000,2026090706,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:31Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,4.0,419,,
02N,2982,2,07,617426014000,2026090706,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,4.0,419,,
02N,2982,2,07,617426014000,2026090706,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,4.0,419,,
02N,7371,4,28,583114214100,2026090706,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:11Z,"Kotani, Miki/小谷 美輝",16:00,16:00,False,1.0,420,,
02N,7371,4,28,583114214100,2026090706,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:11Z,"Kotani, Miki/小谷 美輝",16:00,16:00,False,1.0,420,,
02N,7371,4,61,583114214100,2026090706,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:14Z,"Kotani, Miki/小谷 美輝",16:00,16:00,False,1.0,420,,
02N,8482,W,B7,582114202000,2026090806,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-10T10:50:38Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,421,,
02N,8482,W,B7,581167801100,2026090806,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:36Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,421,,
02N,8482,W,B7,537224207090,2026090806,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,421,,
02N,8482,W,B7,537214206090,2026082106,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:28Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,2.0,421,,
02N,2982,2,06,486236006000,2026090806,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:20Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,422,,
02N,2982,2,06,486226006000,2026090806,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,422,,
02N,2982,2,06,486216006000,2026090806,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:16Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,422,,
02N,2982,2,07,616236014000,2026090806,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,423,,
02N,2982,2,07,616246010000,2026090806,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,423,,
02N,2982,2,07,617416014000,2026090806,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:31Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,423,,
02N,2982,2,07,617766004000,2026090806,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,423,,
02N,7371,4,28,583114214100,2026090806,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:12Z,"Kotani, Miki/小谷 美輝",16:00,16:00,False,1.0,424,,
02N,7371,4,28,583114214100,2026090806,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:12Z,"Kotani, Miki/小谷 美輝",16:00,16:00,False,1.0,424,,
02N,2982,2,07,631426010000,2026090714,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:41Z,"Kotani, Miki/小谷 美輝",14:15,14:15,True,1.0,424,,
02N,2982,2,06,486246006000,2026090906,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,1.0,425,,
02N,2982,2,06,486226006000,2026090906,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:18Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,1.0,425,,
02N,2982,2,07,616236014000,2026090906,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:28Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,1.0,425,,
02N,2982,2,07,616246010000,2026090906,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,426,,
02N,2982,2,07,617416014000,2026090906,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,426,,
02N,2982,2,07,617426014000,2026090906,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,426,,
02N,7371,4,28,583114214100,2026090906,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:12Z,"Kotani, Miki/小谷 美輝",16:00,16:00,False,1.0,427,,
02N,7371,4,28,583114214100,2026090906,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:12Z,"Kotani, Miki/小谷 美輝",16:00,16:00,False,1.0,427,,
02N,2982,2,07,631426010000,2026090914,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:41Z,"Kotani, Miki/小谷 美輝",14:15,14:15,True,1.0,427,,
02N,8482,W,B3,581167801100,2026091006,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:27Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,428,,
02N,8482,W,B7,581167801100,2026091006,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:37Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,428,,
02N,8482,W,B7,537214206090,2026091006,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,428,,
02N,2982,2,06,486246006000,2026091006,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,1.0,429,,
02N,2982,2,06,486226006000,2026091006,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,1.0,429,,
02N,2982,2,06,486216006000,2026091006,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,1.0,429,,
02N,2982,2,07,616236014000,2026091006,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,430,,
02N,2982,2,07,616246010000,2026091006,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:30Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,430,,
02N,2982,2,07,617416014000,2026091006,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,430,,
02N,2982,2,07,617766004000,2026091006,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,430,,
02N,2982,2,07,631426010000,2026090706,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",23:50,23:50,True,1.0,431,,
02N,2982,2,07,617416014000,2026091006,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,431,,
02N,2982,2,07,617426014000,2026091006,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,431,,
02N,7371,4,28,583114214100,2026091006,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",16:00,16:00,False,1.0,432,,
02N,7371,4,28,583114214100,2026091006,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",16:00,16:00,False,1.0,432,,
02N,7371,4,61,583114214100,2026091006,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:15Z,"Kotani, Miki/小谷 美輝",16:00,16:00,False,1.0,432,,
02N,2982,2,06,486246006000,2026091106,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,1.0,433,,
02N,2982,2,06,486236006000,2026091106,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,1.0,433,,
02N,2982,2,06,486226006000,2026091106,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,1.0,433,,
02N,2982,2,06,486216006000,2026091106,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,434,,
02N,2982,2,07,616236014000,2026091106,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,434,,
02N,2982,2,07,617416014000,2026091106,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:34Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,434,,
02N,2982,2,07,617426014000,2026091106,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,435,,
02N,2982,2,07,631426010000,2026091206,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",23:50,23:50,True,1.0,436,,
02N,2982,2,07,617426014000,2026090806,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,4.0,436,,
02N,2982,2,07,617426014000,2026090906,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,436,,
02N,2982,2,06,486246006000,2026091206,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,437,,
02N,2982,2,06,486236006000,2026091206,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,437,,
02N,2982,2,06,486226006000,2026091206,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,2.0,437,,
02N,2982,2,06,486216006000,2026091206,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,438,,
02N,2982,2,07,617416014000,2026091206,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:34Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,438,,
02N,2982,2,07,617426014000,2026091206,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",23:50,23:50,False,3.0,438,,
02N,8482,W,B7,537214206090,2026082606,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:29Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,2.0,439,,
02N,8482,W,B7,537214206090,2026082806,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:29Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,2.0,440,,
02N,2982,2,07,5831160F1000,2026090706,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:24Z,"Kotani, Miki/小谷 美輝",23:50,23:50,,,441,38.0,
02N,2982,2,07,5831160F1000,2026091006,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",23:50,23:50,,,441,38.0,
02N,2982,2,07,5831160F1000,2026091206,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",23:50,23:50,,,442,39.0,
